N,m,repetition,nn_probability_estimate,two_stage_probability_estimate,nn_classification_error
500,20,90,0.23839282227556263,0.1913171618854564,0.35702
500,20,91,0.22739887602886696,0.22661336842239643,0.35166
500,20,92,0.2271969929316759,0.20708278688490586,0.36096
500,20,93,0.23228526264018953,0.2278495036687912,0.34786
500,20,94,0.21916763504777184,0.2050607053556647,0.35954
500,20,95,0.23887156331465034,0.19796522139993966,0.35136
500,20,96,0.21518559656277203,0.22548952525716814,0.3601
500,20,97,0.22913443071449205,0.22799624489491677,0.3413
500,20,98,0.2297871493759394,0.23522851465878364,0.35058
500,20,99,0.23168554383681125,0.23800604259383698,0.3524
1000,20,0,0.22964309655965334,0.2370214463811247,0.281
1000,20,1,0.22526936287162702,0.22357615498742778,0.28236
1000,20,2,0.22481872538821007,0.20289537741675442,0.27824
1000,20,3,0.23030346078814828,0.247609847135995,0.2829
1000,20,4,0.2296066148702638,0.24154971359415664,0.28846
1000,20,5,0.22976945544022026,0.21704905034178718,0.28424
1000,20,6,0.22821285288343876,0.24705239937200998,0.28624
1000,20,7,0.2288992583649783,0.23210095911866002,0.27988
1000,20,8,0.22298606265029466,0.2393043371206633,0.2814
1000,20,9,0.22716999981259423,0.237849740174103,0.28792
1000,20,10,0.22627976798442692,0.2211303609127329,0.28508
1000,20,11,0.22701445858211125,0.2367126642520883,0.28434
1000,20,12,0.22461797815198628,0.22990426245863485,0.28414
1000,20,13,0.22359554811185642,0.25613303251700026,0.29092
1000,20,14,0.2307431967472543,0.2136757053707143,0.27912
1000,20,15,0.22705835877493755,0.23501152219416274,0.28528
1000,20,16,0.2280456447809382,0.210995348204315,0.28574
1000,20,17,0.22592634221246405,0.23976533434385186,0.2931
1000,20,18,0.22977900277689844,0.2441330019675096,0.27872
1000,20,19,0.22603487525296537,0.20143356760226544,0.28884
1000,20,20,0.23140232718988826,0.21734172353390854,0.27444
1000,20,21,0.22645344109089732,0.2531112331583115,0.2778
1000,20,22,0.22803313877526327,0.23485833165893386,0.28518
1000,20,23,0.2252921866536508,0.2061434105003937,0.27944
1000,20,24,0.2283583748877741,0.23726943187330174,0.28294
1000,20,25,0.22523037285144643,0.23125224620587612,0.28884
1000,20,26,0.22399555925835504,0.22168673117750276,0.27934
1000,20,27,0.2290516872491399,0.22745888198254297,0.29528
1000,20,28,0.22613253239013126,0.2344945701342519,0.2896
1000,20,29,0.22642121197050918,0.22032683567238304,0.29462
1000,20,30,0.22557466562628506,0.21765446653441947,0.28062
1000,20,31,0.2227048712147392,0.23418476199263263,0.27198
1000,20,32,0.22943060978284083,0.24224731200054633,0.28754
1000,20,33,0.23058250792978374,0.22528543314570348,0.2948
1000,20,34,0.22486840462955407,0.21799980933589486,0.28886
1000,20,35,0.22664824512764614,0.2341326852880041,0.2744
1000,20,36,0.22919802821340313,0.21254805854442854,0.28608
1000,20,37,0.2258341990358574,0.24556319694333148,0.28764
1000,20,38,0.22638064102080138,0.2244446922610186,0.28494
1000,20,39,0.2214054190809028,0.23728205600480115,0.29062
1000,20,40,0.22864924533147796,0.23327213176739497,0.28864
1000,20,41,0.2292332943239407,0.2391358789270685,0.2898
1000,20,42,0.22883175192263655,0.2303783803684496,0.2779
1000,20,43,0.23016837697569315,0.2338215968527201,0.27714
1000,20,44,0.22791320197179862,0.23506576182652864,0.27898
1000,20,45,0.23189617110949381,0.24940438098131087,0.28686
1000,20,46,0.231243986335839,0.22481231653662725,0.28588
1000,20,47,0.2252447721475172,0.23658285191428471,0.28182
1000,20,48,0.22516616218632637,0.25466351781679286,0.28356
1000,20,49,0.22926409997607813,0.2285098954445132,0.29198
1000,20,50,0.22644548387812247,0.21341838087026266,0.2778
1000,20,51,0.22564280613414245,0.22373212962685263,0.28696
1000,20,52,0.22518033078779068,0.22609570508874677,0.27918
1000,20,53,0.22815871560394294,0.21883338871742025,0.29002
1000,20,54,0.2251074590653334,0.21343018260874935,0.28786
1000,20,55,0.22324902246856493,0.21974287327944458,0.27996
1000,20,56,0.22620548151439374,0.22373830981823362,0.29326
1000,20,57,0.22678674936790885,0.22933896318776606,0.28066
1000,20,58,0.22699568868787207,0.2106534790073804,0.28626
1000,20,59,0.22977717910466527,0.22656059148610938,0.27972
1000,20,60,0.22563442504625592,0.2037098714455141,0.28608
1000,20,61,0.23150307493241296,0.23354387179498007,0.28786
1000,20,62,0.22746772046371397,0.21781869043234975,0.28706
1000,20,63,0.23190971551431247,0.23037412459187806,0.2825
1000,20,64,0.22722225905273785,0.22376711912813566,0.28594
1000,20,65,0.22548551525728594,0.22432221094097868,0.28996
1000,20,66,0.23009926096892414,0.21667018744868285,0.28324
1000,20,67,0.22717645579690182,0.2360272676605917,0.28198
1000,20,68,0.22931320317443962,0.22904082396770875,0.28622
1000,20,69,0.22849958534617054,0.21960501486634307,0.2859
1000,20,70,0.22262645031322134,0.20175861402249176,0.2893
1000,20,71,0.22737386300866577,0.21030379570418936,0.28704
1000,20,72,0.22620332753494884,0.20838647709820202,0.29192
1000,20,73,0.22443473036951012,0.21262270016085053,0.27768
1000,20,74,0.2317753116913147,0.22012842684741069,0.287
1000,20,75,0.22646726306622153,0.22246988672291482,0.29034
1000,20,76,0.2277820709685202,0.22895745327789518,0.28408
1000,20,77,0.22632242292233756,0.21147556721613583,0.2787
1000,20,78,0.227272999252198,0.22293972266929193,0.28606
1000,20,79,0.22772565183164625,0.24204524782729445,0.27362
1000,20,80,0.22685947750194974,0.23828316932965513,0.29262
1000,20,81,0.2250856116467691,0.23379784918860594,0.29056
1000,20,82,0.22290197002094675,0.24733497111999928,0.2917
1000,20,83,0.22845514616618937,0.24692998690385518,0.29434
1000,20,84,0.2303918794414959,0.22210051994886146,0.29156
1000,20,85,0.2258816237618467,0.2448173039059854,0.27616
1000,20,86,0.22736520159672835,0.2265277434393395,0.2849
1000,20,87,0.2307868475528284,0.1952825478244135,0.28202
1000,20,88,0.22605735327391746,0.22767418825286237,0.28526
1000,20,89,0.22948281224310718,0.22002073268447814,0.27496
1000,20,90,0.2264423378918222,0.22374907096217786,0.28964
1000,20,91,0.22936643642295992,0.22779712651804018,0.28224
1000,20,92,0.23324173820149952,0.2160114328635563,0.29716
1000,20,93,0.22647978780979833,0.2166208376030486,0.2897
1000,20,94,0.2259761026439239,0.23462766555617054,0.28976
1000,20,95,0.22598453464510276,0.21911627800677322,0.28178
1000,20,96,0.22698407830731324,0.22349832305821152,0.2885
1000,20,97,0.23016124627981202,0.2318016453991935,0.28014
1000,20,98,0.22710476519350767,0.2342626453833115,0.27728
1000,20,99,0.22854888694873499,0.22097077255811373,0.27696
2000,20,0,0.2274274010875384,0.22954091998025664,0.22802
2000,20,1,0.22758650270981645,0.23129699481675495,0.21828
2000,20,2,0.22642549089895514,0.219111348614454,0.21934
2000,20,3,0.22606359282917748,0.24008048268719942,0.22292
2000,20,4,0.22775451020796794,0.21966519089416103,0.22296
2000,20,5,0.22449987361584225,0.22899690228141867,0.22398
2000,20,6,0.22787891909183017,0.2225984629106756,0.22
2000,20,7,0.2280886726044846,0.2237246133378892,0.2212
2000,20,8,0.22768848328342656,0.23579300844561202,0.22238
2000,20,9,0.22757949859480192,0.2212291552712415,0.21922
2000,20,10,0.22993455978583158,0.23414077970118446,0.224
2000,20,11,0.22584749232065846,0.2266863413760568,0.22614
2000,20,12,0.22713978958564807,0.22882081410165092,0.21618
2000,20,13,0.2295265320391407,0.22616648909360165,0.22438
2000,20,14,0.2271143157930023,0.2079168971367035,0.22604
2000,20,15,0.22619132325168959,0.21790273843269725,0.2235
2000,20,16,0.2254913846259469,0.22312776320363634,0.21572
2000,20,17,0.2292696866802645,0.24255142083658035,0.22374
2000,20,18,0.2261368681477295,0.22098790392316747,0.2174
2000,20,19,0.22690999978245627,0.21561170244298214,0.22406
2000,20,20,0.22697104279780983,0.2191730038276555,0.22318
2000,20,21,0.22918347578487092,0.21858762633933862,0.22534
2000,20,22,0.22538155819452504,0.22924715445324292,0.2237
2000,20,23,0.22794391740516526,0.21790132048206323,0.2207
2000,20,24,0.2277812692421644,0.2152999535154866,0.21858
2000,20,25,0.22949687124512572,0.24065973935467608,0.2188
2000,20,26,0.22489777367384647,0.23073826172628592,0.22082
2000,20,27,0.2284642057381812,0.23994329828627173,0.22756
2000,20,28,0.22797650219535717,0.2283644547945593,0.21444
2000,20,29,0.22850557154115586,0.2146416535666679,0.21558
2000,20,30,0.2262100164373534,0.22931668771505415,0.22612
2000,20,31,0.2274746821945617,0.23352029570563176,0.2178
2000,20,32,0.22680203301990426,0.21622603670635984,0.2192
2000,20,33,0.2278211488694251,0.23159771637436796,0.21544
2000,20,34,0.22665545671081389,0.21743138433759543,0.2175
2000,20,35,0.22696563314853363,0.211500332600279,0.21876
2000,20,36,0.22735422006502484,0.2219337392490356,0.21554
2000,20,37,0.22707306254161483,0.21601181681547535,0.2258
2000,20,38,0.22687523580536048,0.24324709908568085,0.22538
2000,20,39,0.22756942327414642,0.22979485224098056,0.21436
2000,20,40,0.22483607276542594,0.2341922400305165,0.22148
2000,20,41,0.22713055359357126,0.23095301041906033,0.21778
2000,20,42,0.22688026303229822,0.2174030753253488,0.2136
2000,20,43,0.22666801017213398,0.2201671567271267,0.21922
2000,20,44,0.22714726798817347,0.21554276205573242,0.21942
2000,20,45,0.22731397338770506,0.22768721915098367,0.22206
2000,20,46,0.22637073428765503,0.2240822792947595,0.22304
2000,20,47,0.2257341652311603,0.2187496169693223,0.23058
2000,20,48,0.2266203407339713,0.2240027668794004,0.22486
2000,20,49,0.2287422736901222,0.22192203464378218,0.21602
2000,20,50,0.22621846585863795,0.2171425232869471,0.22118
2000,20,51,0.22387560742789603,0.23278328736489484,0.22224
2000,20,52,0.2265666764155021,0.20554638827138771,0.21764
2000,20,53,0.22734080493307215,0.21321713466066536,0.21866
2000,20,54,0.22550960670448356,0.2284174767892906,0.22
2000,20,55,0.22935939554944068,0.2216196726599687,0.2212
2000,20,56,0.2253654472131714,0.2288058377876829,0.21898
2000,20,57,0.2265785892536422,0.24314913211713018,0.22562
2000,20,58,0.2285623751146193,0.2274788206605461,0.22072
2000,20,59,0.22616591100216438,0.2508980642086207,0.22034
2000,20,60,0.22580837240864202,0.22442667770092473,0.22632
2000,20,61,0.22639443822891117,0.209731396919887,0.21678
2000,20,62,0.22746970916964118,0.2402995958393213,0.22212
2000,20,63,0.2259295543745628,0.2175461094752547,0.22334
2000,20,64,0.22606785184237668,0.21819613876371455,0.21506
2000,20,65,0.22764555046714605,0.23537276257058393,0.21816
2000,20,66,0.22865112218142003,0.24366447677407832,0.22196
2000,20,67,0.2265353017447294,0.22639026957640954,0.22024
2000,20,68,0.22830099490668004,0.2213799808498374,0.2203
2000,20,69,0.22653204535507473,0.218161653491946,0.22388
2000,20,70,0.22771654613297906,0.2381401866576272,0.22192
2000,20,71,0.22750320798057241,0.2435174016113461,0.22246
2000,20,72,0.22766366024578807,0.22052320686847482,0.22264
2000,20,73,0.22751966115630945,0.21691962859491445,0.2217
2000,20,74,0.22693145700298592,0.23235861834172103,0.22244
2000,20,75,0.22945468643912167,0.21280595792001147,0.22648
2000,20,76,0.2289222461170333,0.2163832166458487,0.21774
2000,20,77,0.22638938358034383,0.2282761683614752,0.2214
2000,20,78,0.22849953378337767,0.23081160399264444,0.21564
2000,20,79,0.22539390450537905,0.23502275192389027,0.22132
2000,20,80,0.22463726274302925,0.23830195542057475,0.23142
2000,20,81,0.22642541703146482,0.22565134951129523,0.2219
2000,20,82,0.2267498181571549,0.22762002807281745,0.22512
2000,20,83,0.22647027415484472,0.2293948073111124,0.2224
2000,20,84,0.2285012198868004,0.21709354525931226,0.2221
2000,20,85,0.22683872569204164,0.22620663940266406,0.21946
2000,20,86,0.2303415641888611,0.2400781568722189,0.21292
2000,20,87,0.22612188787148005,0.21352240944381629,0.22286
2000,20,88,0.22582724175899316,0.21763397901455295,0.22014
2000,20,89,0.22662800988035622,0.22468652634652486,0.21972
2000,20,90,0.2268121839464352,0.2170523086351524,0.22134
2000,20,91,0.22781863665470645,0.2310581200925474,0.21586
2000,20,92,0.2276745005992869,0.2335404035233552,0.21794
2000,20,93,0.22623483538701689,0.21559902334021044,0.22056
2000,20,94,0.22704570144577704,0.2266519182524242,0.21522
2000,20,95,0.22620520502723104,0.2453310375905653,0.21788
2000,20,96,0.2283626836137448,0.23408846809129266,0.214
2000,20,97,0.22665843867983662,0.22748000716338435,0.22444
2000,20,98,0.22716797245363296,0.22120571146539064,0.22578
2000,20,99,0.22625010535871123,0.23714546331468922,0.22248
5000,20,0,0.22696934153676146,0.22688480603512012,0.15006
5000,20,1,0.22737341942603967,0.21856727618694535,0.15
5000,20,2,0.22638372816088684,0.22977443741579512,0.14996
5000,20,3,0.22619910957440606,0.225626780824781,0.15258
5000,20,4,0.22662422262628978,0.22049031578141387,0.1528
5000,20,5,0.22632693755780114,0.22206745558483618,0.14772
5000,20,6,0.22751459121867482,0.22709946244209583,0.153
5000,20,7,0.227121764334515,0.2326427309269615,0.1537
5000,20,8,0.22764949517984623,0.21949011298167082,0.14866
5000,20,9,0.22632834087942205,0.23187909504007703,0.14648
5000,20,10,0.2276448309686206,0.22682602311896474,0.15028
5000,20,11,0.22673190170744587,0.2322850089380831,0.15402
5000,20,12,0.2274210224136406,0.23131255324801783,0.15358
5000,20,13,0.2264335555855516,0.22294064869028823,0.15008
5000,20,14,0.22617066250799234,0.21695721482213684,0.15282
5000,20,15,0.22652714351615047,0.23201442290846583,0.1519
5000,20,16,0.22782414679865293,0.2184427196046735,0.15306
5000,20,17,0.22695430129427088,0.22367695687589131,0.1515
5000,20,18,0.226357117669376,0.22961820319779824,0.15512
5000,20,19,0.22711776949989487,0.2269133123769135,0.15336
5000,20,20,0.2276496355133558,0.22512999931692207,0.1523
5000,20,21,0.22699853366976885,0.22532445901267764,0.1533
5000,20,22,0.22644950177849146,0.22444510386764854,0.14828
5000,20,23,0.227116387697401,0.21777750591232836,0.15502
5000,20,24,0.22664568181871858,0.21886071188131753,0.15072
5000,20,25,0.22725846791650778,0.22902749218123897,0.15258
5000,20,26,0.22679752685857377,0.23054378770052128,0.15336
5000,20,27,0.22660851995188164,0.22662998145027496,0.15232
5000,20,28,0.2275456857083919,0.22457060082193986,0.1485
5000,20,29,0.22758299123019213,0.2228641750210697,0.15138
5000,20,30,0.2278864738976679,0.229927717985264,0.15484
5000,20,31,0.2266388652489511,0.2342324204787268,0.15078
5000,20,32,0.22721767867941195,0.22256695661429546,0.1472
5000,20,33,0.22731733150206457,0.23162063992529555,0.15352
5000,20,34,0.22742643618393493,0.22548858890118048,0.15506
5000,20,35,0.22756356610896122,0.2350424392934411,0.15152
5000,20,36,0.22690553249461237,0.22350196126735414,0.14924
5000,20,37,0.22723855528245246,0.22237576312429272,0.15258
5000,20,38,0.22677477547778854,0.21948009195717688,0.15478
5000,20,39,0.22634568882798634,0.22154960183416875,0.15746
5000,20,40,0.22768293203786702,0.2338453300052726,0.15294
5000,20,41,0.2274365394939907,0.2140496749084264,0.152
5000,20,42,0.22597635187499937,0.22948501396796908,0.15678
5000,20,43,0.22598657882021916,0.22329131992934048,0.1552
5000,20,44,0.22745112808836174,0.22347587128617677,0.15414
5000,20,45,0.22728993491349275,0.2314285781322021,0.15188
5000,20,46,0.22784458188883966,0.22492910447985373,0.15326
5000,20,47,0.22780631115578395,0.22758140118035322,0.15166
5000,20,48,0.22626297107842527,0.23002997154617535,0.15206
5000,20,49,0.2273156790705964,0.22828238554101551,0.15282
5000,20,50,0.22720183925434295,0.2230914861438881,0.15378
5000,20,51,0.22836547685012384,0.2237729604444934,0.1495
5000,20,52,0.2265368525988122,0.22297383863642917,0.15378
5000,20,53,0.22689250615240766,0.2261528132472198,0.14764
5000,20,54,0.22752443810237907,0.2197714602590479,0.15018
5000,20,55,0.22732783596709444,0.23048490362670687,0.14698
5000,20,56,0.22684416416262554,0.22909191434831072,0.14958
5000,20,57,0.22639323990155058,0.22281525625700926,0.14962
5000,20,58,0.2261986946067169,0.22274039508527768,0.15678
5000,20,59,0.22742239034657802,0.22853194916433206,0.15624
5000,20,60,0.22675145289849105,0.228143730922371,0.15636
5000,20,61,0.22673593552141358,0.2381074832179265,0.15096
5000,20,62,0.22790631192728256,0.2356301745895893,0.14752
5000,20,63,0.22746317613401643,0.2224386069442456,0.1492
5000,20,64,0.22654468386289775,0.2325539815438337,0.15136
5000,20,65,0.22668600042597586,0.2212397517149117,0.15242
5000,20,66,0.22709320896488136,0.22439070484447088,0.15214
5000,20,67,0.2280725720412255,0.22614749647887938,0.1542
5000,20,68,0.22780632384235092,0.2301108760627513,0.15154
5000,20,69,0.2269565466292772,0.21621730364995745,0.15078
5000,20,70,0.22760804982345895,0.2404945939018973,0.15536
5000,20,71,0.22658327397220737,0.22415620312754045,0.14796
5000,20,72,0.2274035142768366,0.22850074741657847,0.15482
5000,20,73,0.22718452038019335,0.22580316153125526,0.15632
5000,20,74,0.22677365160139562,0.2296519533897551,0.15312
5000,20,75,0.22733989003532357,0.2243870724755676,0.15038
5000,20,76,0.22736089537750986,0.22966446718483555,0.15084
5000,20,77,0.22792490176617394,0.21988025572683106,0.15332
5000,20,78,0.2277377519840119,0.22192207282843754,0.15306
5000,20,79,0.22760818343010492,0.2306679013721026,0.15226
5000,20,80,0.22759183886371404,0.22609196952118296,0.15288
5000,20,81,0.22713987752902642,0.23468434126878232,0.15328
5000,20,82,0.22630684465172973,0.22606337915494792,0.15208
5000,20,83,0.22680918687482327,0.2325540055646388,0.15022
5000,20,84,0.22715235853231835,0.22795399676358216,0.15478
5000,20,85,0.22747089415354643,0.2244179907216728,0.1476
5000,20,86,0.22723514229761738,0.22022066602745508,0.15204
5000,20,87,0.22829873750753124,0.22330196509373743,0.15198
5000,20,88,0.22750617176217983,0.2253640591452848,0.15126
5000,20,89,0.2264000925259093,0.2219167629728892,0.15514
5000,20,90,0.2275069513807829,0.23195871845854932,0.15318
5000,20,91,0.22740328972614404,0.21689204367569603,0.15028
5000,20,92,0.22727681175571582,0.22519644684876894,0.15184
5000,20,93,0.2272052256903489,0.2388469211530591,0.15112
5000,20,94,0.22693224381581845,0.22472933287010394,0.15018
5000,20,95,0.22625874368663548,0.22246878678650756,0.15062
5000,20,96,0.22680761113317421,0.23178781472711127,0.15758
5000,20,97,0.22668055288789524,0.22846816615568014,0.15388
5000,20,98,0.22660501470542216,0.2233893472380876,0.14996
5000,20,99,0.22744565746404488,0.23001350866591352,0.1529
10000,20,0,0.2270998380114104,0.22867790477372815,0.11394
10000,20,1,0.2270723148947001,0.22824792252280968,0.11066
10000,20,2,0.22728644653612978,0.22491369580549717,0.11038
10000,20,3,0.22693909673557694,0.22543107689383593,0.1089
10000,20,4,0.227467600422896,0.23000506034334056,0.10906
10000,20,5,0.22649246124354258,0.2213208016731969,0.1117
10000,20,6,0.22739198961263735,0.22613355135486846,0.11228
10000,20,7,0.2264612738682946,0.22270985819838615,0.11164
10000,20,8,0.22683635024875795,0.2281653647750579,0.10942
10000,20,9,0.2266301031209249,0.23784487386920547,0.10966
10000,20,10,0.22689205365289566,0.22678589135438437,0.10924
10000,20,11,0.22716511495457212,0.22623795044715678,0.10532
10000,20,12,0.2271545831718971,0.22445399800045315,0.11102
10000,20,13,0.22686925342740139,0.23553246871113487,0.11208
10000,20,14,0.22754102311703342,0.2218381691740598,0.10614
10000,20,15,0.22721076024412704,0.22345334869887964,0.11048
10000,20,16,0.22713010222322363,0.2287023997348024,0.11078
10000,20,17,0.22705609956917946,0.2306407921517158,0.11088
10000,20,18,0.22685091817979366,0.22299825319391348,0.11186
10000,20,19,0.2268640127729598,0.22634118441152673,0.1089
10000,20,20,0.22669523701339847,0.23126338879380196,0.11134
10000,20,21,0.22707070287613376,0.23209273595955976,0.11018
10000,20,22,0.22642800830514745,0.21597978969960824,0.11446
10000,20,23,0.2270734982957371,0.2232160936498096,0.10872
10000,20,24,0.22683361367685023,0.22666778444348437,0.11478
10000,20,25,0.22725619004010394,0.22675434347328713,0.1104
10000,20,26,0.22750793242172385,0.2298865109344251,0.10744
10000,20,27,0.2272005586547622,0.22454933667324373,0.11284
10000,20,28,0.22700622977416315,0.22544460453257054,0.11222
10000,20,29,0.22737887356984343,0.23557893475488745,0.11116
10000,20,30,0.2268579305463706,0.22469803199011482,0.10998
10000,20,31,0.22705857200683421,0.22774457956436983,0.10852
10000,20,32,0.22706698149302776,0.2261079707523854,0.11258
10000,20,33,0.22723243487430622,0.22432714751733027,0.1123
10000,20,34,0.22667993499324543,0.22109267640775934,0.11186
10000,20,35,0.2262523280233006,0.2278674971869126,0.10982
10000,20,36,0.22787134607981996,0.2184760720366745,0.1103
10000,20,37,0.22717978239945497,0.22523343616102195,0.11212
10000,20,38,0.2270144803063141,0.2255282592636631,0.11368
10000,20,39,0.22714250286405346,0.2298227648772326,0.1104
10000,20,40,0.2270435868496957,0.2251117459790155,0.11022
10000,20,41,0.22700280728489844,0.22822829947371703,0.11148
10000,20,42,0.22699798015722217,0.22779062240246847,0.10876
10000,20,43,0.22680890720420427,0.22260116026695195,0.1124
10000,20,44,0.22744496170341344,0.2324113005442488,0.11148
10000,20,45,0.22667467970124597,0.23644637759753256,0.1072
10000,20,46,0.22676802987222644,0.2306726483049516,0.10928
10000,20,47,0.22624922976039857,0.21848258636189088,0.11322
10000,20,48,0.22696805229067257,0.22508202421255769,0.10996
10000,20,49,0.22699905599623574,0.22600651711554193,0.11346
10000,20,50,0.22672645827517926,0.23034375195706314,0.1084
10000,20,51,0.22675021897477265,0.22545244759792687,0.11214
10000,20,52,0.22738946754165365,0.22567468354523912,0.11216
10000,20,53,0.22665782923138894,0.22951763984770246,0.11224
10000,20,54,0.22649492435041035,0.2285207971781568,0.1103
10000,20,55,0.22751871964552914,0.22753602546761814,0.1124
10000,20,56,0.22734645394509886,0.22689433152678548,0.10804
10000,20,57,0.22708902995054564,0.229546568885429,0.11074
10000,20,58,0.22706398980096698,0.22779763655809368,0.10964
10000,20,59,0.22656746196664326,0.2386724666511765,0.11198
10000,20,60,0.227283416715463,0.22668929493949538,0.11112
10000,20,61,0.22663782162326157,0.22876298578393148,0.1101
10000,20,62,0.2271613018379325,0.22140080667060796,0.10946
10000,20,63,0.22712489254825147,0.2288641796054767,0.10724
10000,20,64,0.2271059129301054,0.2277576017902557,0.1121
10000,20,65,0.2271870881520498,0.2277720684367662,0.11058
10000,20,66,0.22687617309454314,0.2302206295968031,0.11028
10000,20,67,0.2271116581058311,0.23069270262967975,0.11406
10000,20,68,0.22745818138151447,0.22939507560302766,0.11034
10000,20,69,0.22756308246033252,0.22543106268314034,0.11218
10000,20,70,0.22719949657976196,0.22475596900143255,0.10958
10000,20,71,0.22717250986858623,0.23034081427364106,0.11424
10000,20,72,0.22704662207909312,0.227930857638458,0.10746
10000,20,73,0.22698834216228156,0.2293175782081956,0.11256
10000,20,74,0.2270908424486911,0.22330531644931972,0.10912
10000,20,75,0.22792516435563942,0.2242246960439362,0.1114
10000,20,76,0.22655317946905376,0.22606992153031333,0.11022
10000,20,77,0.2273279342731966,0.22597434280252687,0.1101
10000,20,78,0.22722381702696076,0.2317490884865905,0.11154
10000,20,79,0.2269912178839324,0.23040295722199014,0.11536
10000,20,80,0.22698111336070176,0.2247916434537362,0.10956
10000,20,81,0.22668782954888386,0.22719134108337424,0.11302
10000,20,82,0.22637984355575994,0.2359315662315598,0.11238
10000,20,83,0.22712541034578537,0.22268693233745385,0.10864
10000,20,84,0.2267770765066151,0.2281147235913699,0.1109
10000,20,85,0.22765882881081875,0.22262395978921354,0.10784
10000,20,86,0.2272047969884273,0.2249260986880895,0.10872
10000,20,87,0.22696858932583824,0.22681981238546406,0.11348
10000,20,88,0.22735110821965004,0.22836180493824498,0.10822
10000,20,89,0.22723659230322013,0.22384008341842723,0.11024
10000,20,90,0.22711141614473643,0.21906421722420463,0.11232
10000,20,91,0.22707073690781576,0.22766054517305584,0.10992
10000,20,92,0.22593916506254605,0.22383901060512146,0.11326
10000,20,93,0.22660886578143008,0.22241615977482612,0.1108
10000,20,94,0.22688967089314177,0.23045099087086643,0.11168
10000,20,95,0.22710693080139968,0.22413890532273867,0.11052
10000,20,96,0.2276207486434691,0.22625784655955022,0.10926
10000,20,97,0.22730571416038675,0.22609501188782855,0.11406
10000,20,98,0.22705303593588244,0.22886387314144951,0.1103
10000,20,99,0.22721687282648673,0.22954833175904543,0.11006
20000,20,0,0.22712716127310162,0.2274009562943636,0.0783
20000,20,1,0.22706942450010723,0.23097088337079522,0.08016
20000,20,2,0.22717605968925694,0.22455097225921475,0.07852
20000,20,3,0.22701718592326767,0.23085518477093345,0.07958
20000,20,4,0.22682584971597716,0.22318468357488247,0.0774
20000,20,5,0.22690420023257163,0.22892965948719285,0.08176
20000,20,6,0.22703011601480907,0.22338468290805436,0.07776
20000,20,7,0.22712558208820186,0.23020722185061035,0.08002
20000,20,8,0.22721173497277666,0.22527256607314763,0.07906
20000,20,9,0.22741966040521938,0.22734331305523403,0.07888
20000,20,10,0.2272881418413853,0.22498416589224246,0.07836
20000,20,11,0.2269437953275365,0.22737555535491202,0.07792
20000,20,12,0.22691264944667242,0.22403007285605528,0.08112
20000,20,13,0.22708357165747572,0.2278659402419148,0.07932
20000,20,14,0.22696057918219933,0.2282473662003077,0.08068
20000,20,15,0.2271004273668504,0.22600956317311147,0.08004
20000,20,16,0.22700426526929915,0.22792033413978002,0.07974
20000,20,17,0.22707228455385603,0.22261592324506174,0.07914
20000,20,18,0.2269294789883527,0.2274846090721265,0.0791
20000,20,19,0.22713376359557302,0.2265425521375083,0.07944
20000,20,20,0.22708314049232514,0.2267781007229335,0.07976
20000,20,21,0.22691862283645448,0.22347791083542679,0.0779
20000,20,22,0.2267852844086574,0.23105937352879616,0.08046
20000,20,23,0.22692366671166092,0.22974515991941658,0.08102
20000,20,24,0.22710579211826676,0.22867530422106383,0.0816
20000,20,25,0.22673384843352895,0.2278053621092897,0.07838
20000,20,26,0.22714516827287098,0.22505177505235335,0.08028
20000,20,27,0.22715738730240032,0.22666009584651747,0.08186
20000,20,28,0.22675370677599463,0.22592536494980656,0.07858
20000,20,29,0.22699108294075157,0.2277341722904712,0.0778
20000,20,30,0.22664948262328322,0.2243591273938097,0.07924
20000,20,31,0.2271290626690014,0.22982507283988735,0.08262
20000,20,32,0.22712326687134524,0.21702700729126828,0.0794
20000,20,33,0.2270126477633085,0.22464338741447723,0.08142
20000,20,34,0.22690394856558485,0.2260890199864433,0.0799
20000,20,35,0.22738496257058527,0.22259573547294612,0.08166
20000,20,36,0.22733437264238526,0.22550330397346524,0.07886
20000,20,37,0.2271503386526536,0.22911350284513984,0.07958
20000,20,38,0.22697288266562127,0.22585287883485763,0.08054
20000,20,39,0.22680228002819947,0.22248207054097668,0.07946
20000,20,40,0.22742350050862625,0.2270719992446189,0.08008
20000,20,41,0.22690599067663783,0.22796739269323626,0.07876
20000,20,42,0.2271145912311292,0.22867572696248722,0.07862
20000,20,43,0.22709011374641053,0.22225737663129985,0.07968
20000,20,44,0.22710361816479982,0.22671672376111332,0.07888
20000,20,45,0.22707782820097108,0.22481799877489742,0.08034
20000,20,46,0.2270496928236368,0.22497703361812305,0.07954
20000,20,47,0.22697218052274082,0.2287609984897336,0.07874
20000,20,48,0.22707396506029023,0.22509965516190072,0.07906
20000,20,49,0.22697387368777666,0.22724729392297183,0.07946
20000,20,50,0.22700779436714547,0.2241846829818097,0.07954
20000,20,51,0.227140671336737,0.22929965393271767,0.08268
20000,20,52,0.22676843359213988,0.2272644336289371,0.07936
20000,20,53,0.22689654352395278,0.2280800711779536,0.08088
20000,20,54,0.22718068789033818,0.22731352711691846,0.07952
20000,20,55,0.2273931265056485,0.2237258917488189,0.07888
